VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-01-24 10:58:00,2015-01-24 12:28:00,1,2.27,-73.982818,40.708579,1,N,-73.979119,40.722002,1,14.92,0.0,0.5,2.65,0.0,0.3,18.37
2,2015-01-21 13:43:00,2015-01-21 15:01:00,5,9.98,-73.997055,40.731274,1,N,-73.980323,40.727596,1,31.59,0.0,0.5,5.74,5.0,0.3,43.13
1,2015-01-09 06:41:00,2015-01-09 08:17:00,2,10.09,-74.006408,40.777288,1,N,-74.023616,40.776436,1,33.07,0.5,0.5,6.03,0.0,0.3,40.4
1,2015-01-30 06:22:00,2015-01-30 06:58:00,5,4.35,-74.019391,40.791776,1,N,-74.020524,40.794641,1,20.72,0.0,0.5,2.59,5.0,0.3,29.11
2,2015-01-30 12:20:00,2015-01-30 14:01:00,6,5.17,-73.983256,40.765563,1,N,-73.974019,40.757072,2,15.72,0.0,0.5,2.72,0.0,0.3,19.24
1,2015-01-19 08:31:00,2015-01-19 09:28:00,3,5.62,-73.91683,40.745825,1,N,-73.906841,40.729698,1,16.46,1.0,0.5,2.54,0.0,0.3,20.8
1,2015-01-10 16:03:00,2015-01-10 16:51:00,2,9.97,-74.00383,40.731481,1,N,-73.999627,40.733876,1,29.7,0.0,0.5,1.05,5.0,0.3,36.55
2,2015-01-23 03:40:00,2015-01-23 04:21:00,2,18.97,-73.928061,40.793244,1,N,-73.936327,40.792872,1,51.12,0.5,0.5,4.3,5.0,0.3,61.72
1,2015-01-02 22:47:00,2015-01-03 00:40:00,1,12.43,-73.958906,40.714745,1,N,-73.941063,40.704534,1,36.73,0.0,0.5,6.57,10.0,0.3,54.1
2,2015-01-09 09:03:00,2015-01-09 11:00:00,2,0.68,-73.906309,40.742336,1,N,-73.907371,40.746863,2,6.13,0.0,0.5,0.53,5.0,0.3,12.46
1,2015-01-16 06:35:00,2015-01-16 08:33:00,2,1.59,-73.936551,40.782546,1,N,-73.938942,40.795874,2,8.78,0.0,0.5,0.69,0.0,0.3,10.27
2,2015-01-24 14:25:00,2015-01-24 16:21:00,5,6.85,-73.909003,40.778567,1,N,-73.925817,40.760509,1,25.3,0.0,0.5,4.53,0.0,0.3,30.63
1,2015-01-02 06:41:00,2015-01-02 07:33:00,1,8.92,-74.011392,40.765987,1,N,-74.025772,40.770889,1,29.93,0.0,0.5,3.26,0.0,0.3,33.99
2,2015-01-15 23:00:00,2015-01-15 23:16:00,2,2.57,-73.933315,40.707799,3,N,-73.933816,40.702364,1,11.35,0.0,0.5,0.98,0.0,0.3,13.13
2,2015-01-17 16:11:00,2015-01-17 17:15:00,5,6.3,-73.910353,40.783299,2,N,-73.918221,40.777803,1,23.65,1.0,0.5,0.19,0.0,0.3,25.64
2,2015-01-01 23:23:00,2015-01-02 00:40:00,3,9.91,-73.99048,40.753209,1,N,-73.980954,40.740774,1,31.79,0.0,0.5,5.48,5.0,0.3,43.07
1,2015-01-21 13:20:00,2015-01-21 14:38:00,4,4.3,-73.92597,40.792199,1,N,-73.926397,40.792702,1,20.36,0.0,0.5,1.92,0.0,0.3,23.08
1,2015-01-19 04:45:00,2015-01-19 06:42:00,2,19.71,-74.018378,40.716217,1,N,-74.010138,40.705585,1,50.02,0.0,0.5,3.9,0.0,0.3,54.72
2,2015-01-08 05:20:00,2015-01-08 06:25:00,4,2.56,-73.917323,40.751467,1,N,-73.925389,40.741988,1,13.34,0.0,0.5,0.67,0.0,0.3,14.81
1,2015-01-19 12:53:00,2015-01-19 14:41:00,1,11.81,-73.926647,40.784134,1,Y,-73.932703,40.793006,1,35.7,0.0,0.5,4.21,0.0,0.3,40.71
1,2015-01-21 10:15:00,2015-01-21 10:38:00,4,13.95,-74.00457,40.701838,1,N,-74.010026,40.690511,1,37.88,1.0,0.5,1.33,0.0,0.3,41.01
2,2015-01-26 03:54:00,2015-01-26 04:43:00,3,9.96,-73.989502,40.782513,1,N,-73.980938,40.770363,1,30.34,0.0,0.5,2.52,0.0,0.3,33.66
1,2015-01-04 14:16:00,2015-01-04 16:08:00,5,13.48,-73.982844,40.766373,1,N,-73.969126,40.767192,2,36.57,0.0,0.5,0.26,5.0,0.3,42.63
1,2015-01-26 03:48:00,2015-01-26 04:06:00,4,15.56,-73.929567,40.795564,1,N,-73.92811,40.79305,1,47.31,0.0,0.5,8.25,10.0,0.3,66.36
1,2015-01-28 02:00:00,2015-01-28 03:05:00,6,16.99,-73.981542,40.79963,1,N,-73.966803,40.813007,2,48.58,0.0,0.5,2.83,0.0,0.3,52.21
1,2015-01-31 15:30:00,2015-01-31 17:03:00,5,17.15,-73.950092,40.769883,1,N,-73.964562,40.767462,1,44.28,0.0,0.5,6.01,0.0,0.3,51.09
2,2015-01-05 23:02:00,2015-01-06 00:07:00,4,8.25,-73.923103,40.710936,1,N,-73.9402,40.724948,1,23.99,0.0,0.5,2.6,5.0,0.3,32.39
1,2015-01-01 04:37:00,2015-01-01 06:19:00,1,5.45,-73.992971,40.768146,1,N,-73.993217,40.78661,2,22.45,0.0,0.5,1.52,0.0,0.3,24.77
2,2015-01-01 09:08:00,2015-01-01 09:15:00,6,13.33,-73.981047,40.772116,1,N,-73.990085,40.785955,1,42.91,0.0,0.5,3.3,5.0,0.3,52.01
1,2015-01-22 10:32:00,2015-01-22 11:08:00,1,4.32,-73.960917,40.703663,1,N,-73.950046,40.700379,2,19.06,1.0,0.5,1.75,0.0,0.3,22.61
1,2015-01-04 19:02:00,2015-01-04 20:33:00,5,13.41,-73.906519,40.740893,1,N,-73.906203,40.742036,2,38.17,0.5,0.5,5.07,0.0,0.3,44.54
1,2015-01-01 22:11:00,2015-01-01 22:26:00,4,16.5,-73.909615,40.705516,1,N,-73.899763,40.68585,1,41.63,0.0,0.5,5.95,5.0,0.3,53.38
1,2015-01-20 00:47:00,2015-01-20 01:10:00,5,2.84,-73.972679,40.700128,1,N,-73.971805,40.683095,1,12.45,0.5,0.5,1.81,5.0,0.3,20.56
2,2015-01-18 00:18:00,2015-01-18 01:16:00,3,19.95,-73.994871,40.701178,1,N,-73.97871,40.693985,1,52.69,0.0,0.5,6.58,0.0,0.3,60.07
2,2015-01-07 13:42:00,2015-01-07 14:39:00,5,8.25,-73.998539,40.790192,1,N,-73.97969,40.787713,2,23.07,0.0,0.5,0.73,0.0,0.3,24.6
2,2015-01-25 21:49:00,2015-01-25 22:49:00,5,18.07,-73.913238,40.744043,1,N,-73.893894,40.750738,1,52.69,0.0,0.5,6.57,0.0,0.3,60.06
2,2015-01-22 09:24:00,2015-01-22 10:45:00,1,5.62,-73.980077,40.74383,1,N,-73.987294,40.747502,1,15.7,0.0,0.5,0.23,5.0,0.3,21.73
1,2015-01-27 00:16:00,2015-01-27 00:32:00,5,9.8,-73.934041,40.766939,1,N,-73.927192,40.748196,2,30.93,0.5,0.5,2.57,0.0,0.3,34.8
1,2015-01-13 14:45:00,2015-01-13 16:01:00,5,11.77,-73.956663,40.751763,1,N,-73.939161,40.752958,1,36.91,0.0,0.5,0.69,0.0,0.3,38.4
1,2015-01-11 10:48:00,2015-01-11 11:52:00,3,1.91,-73.983251,40.783784,1,N,-73.976126,40.780361,1,13.59,0.0,0.5,0.75,10.0,0.3,25.14
2,2015-01-05 13:26:00,2015-01-05 14:57:00,6,1.11,-73.977365,40.704916,1,N,-73.996028,40.699586,1,8.31,0.0,0.5,0.12,10.0,0.3,19.23
2,2015-01-27 05:25:00,2015-01-27 06:35:00,6,11.3,-73.968893,40.798552,1,N,-73.986701,40.795415,2,37.57,0.0,0.5,6.06,0.0,0.3,44.43
1,2015-01-11 07:08:00,2015-01-11 08:42:00,4,11.5,-73.979012,40.787461,1,N,-73.972044,40.772799,2,33.9,1.0,0.5,2.56,0.0,0.3,38.26
2,2015-01-20 11:01:00,2015-01-20 11:47:00,6,13.92,-73.940515,40.715828,1,N,-73.950034,40.731097,2,36.08,0.0,0.5,4.43,0.0,0.3,41.31
1,2015-01-23 10:59:00,2015-01-23 12:00:00,6,15.86,-73.902091,40.752783,1,N,-73.910149,40.769733,1,48.07,0.5,0.5,6.06,0.0,0.3,55.43
1,2015-01-13 12:09:00,2015-01-13 13:19:00,6,12.95,-73.944103,40.72883,1,N,-73.944091,40.735986,1,35.24,0.0,0.5,6.73,0.0,0.3,42.77
1,2015-01-27 19:40:00,2015-01-27 21:23:00,5,13.78,-74.002373,40.785582,4,N,-74.017761,40.769862,2,36.31,1.0,0.5,1.87,0.0,0.3,39.98
2,2015-01-25 06:48:00,2015-01-25 08:47:00,2,4.98,-74.007593,40.743151,1,N,-74.00492,40.737328,1,17.62,0.0,0.5,2.56,0.0,0.3,20.98
2,2015-01-30 11:34:00,2015-01-30 11:49:00,4,2.35,-73.979686,40.756069,1,N,-73.973211,40.744368,2,7.89,0.5,0.5,0.74,0.0,0.3,9.93
2,2015-01-03 12:34:00,2015-01-03 13:21:00,2,12.48,-73.964237,40.782074,1,Y,-73.972108,40.789993,2,39.53,0.0,0.5,3.92,0.0,0.3,44.25
1,2015-01-16 22:12:00,2015-01-17 00:00:00,4,1.58,-74.003635,40.719669,1,N,-74.016318,40.716871,5,5.93,0.0,0.5,0.71,0.0,0.3,7.44
2,2015-01-07 08:39:00,2015-01-07 08:46:00,4,0.8,-73.946697,40.787126,1,N,-73.93683,40.770879,1,6.36,0.0,0.5,0.63,0.0,0.3,7.79
1,2015-01-15 10:17:00,2015-01-15 12:12:00,4,16.6,-73.962184,40.757121,1,N,-73.946323,40.776429,1,44.25,0.0,0.5,3.61,0.0,0.3,48.66
1,2015-01-19 22:22:00,2015-01-19 23:43:00,4,6.54,-73.962563,40.704466,1,N,-73.966046,40.705966,1,19.26,0.0,0.5,0.94,0.0,0.3,21.0
2,2015-01-23 12:42:00,2015-01-23 14:19:00,3,14.39,-73.970685,40.764784,1,N,-73.986453,40.769925,1,37.75,0.0,0.5,5.5,0.0,0.3,44.05
1,2015-01-28 23:14:00,2015-01-28 23:24:00,2,7.35,-73.966587,40.711314,1,N,-73.980783,40.727489,3,28.36,1.0,0.5,4.48,0.0,0.3,34.64
2,2015-01-02 03:18:00,2015-01-02 03:29:00,2,15.8,-74.010522,40.76933,1,N,-74.02076,40.779862,1,47.77,0.0,0.5,9.38,5.0,0.3,62.95
2,2015-01-12 04:54:00,2015-01-12 06:31:00,3,18.75,-73.9374,40.760413,1,Y,-73.955965,40.777007,1,49.21,0.0,0.5,0.18,0.0,0.3,50.19
1,2015-01-22 04:28:00,2015-01-22 06:11:00,5,9.05,-73.937405,40.721972,1,N,-73.92386,40.728163,1,30.46,0.0,0.5,1.92,0.0,0.3,33.18
2,2015-01-02 02:15:00,2015-01-02 03:10:00,3,2.54,-73.965361,40.790844,1,N,-73.962622,40.785393,2,13.55,0.0,0.5,1.88,0.0,0.3,16.23
2,2015-01-25 13:03:00,2015-01-25 15:00:00,6,13.7,-73.943597,40.722124,1,N,-73.927833,40.722039,2,41.98,0.5,0.5,3.45,0.0,0.3,46.73
2,2015-01-14 01:36:00,2015-01-14 03:04:00,3,16.22,-73.992684,40.752444,1,N,-73.980909,40.736402,1,44.08,1.0,0.5,3.05,10.0,0.3,58.93
1,2015-01-17 00:57:00,2015-01-17 02:55:00,3,15.01,-73.913457,40.710226,1,N,-73.915895,40.694738,2,45.58,1.0,0.5,5.95,0.0,0.3,53.33
2,2015-01-19 05:07:00,2015-01-19 06:19:00,6,17.27,-73.942867,40.732777,1,N,-73.956742,40.713171,1,44.4,0.5,0.5,1.86,0.0,0.3,47.56
2,2015-01-11 01:32:00,2015-01-11 02:02:00,2,6.01,-74.011699,40.733121,1,N,-74.019148,40.718795,1,20.57,0.0,0.5,2.81,0.0,0.3,24.18
2,2015-01-01 22:30:00,2015-01-01 23:44:00,5,17.32,-74.013754,40.788425,3,N,-73.997542,40.771746,1,47.74,0.0,0.5,5.58,5.0,0.3,59.12
2,2015-01-26 11:13:00,2015-01-26 12:46:00,4,12.29,-74.01431,40.780117,1,N,-74.014325,40.772326,4,32.7,0.0,0.5,2.67,0.0,0.3,36.17
1,2015-01-07 08:59:00,2015-01-07 09:22:00,1,6.15,-73.999395,40.752983,1,N,-74.015081,40.743476,2,21.68,0.0,0.5,2.26,0.0,0.3,24.74
2,2015-01-06 04:04:00,2015-01-06 05:00:00,3,8.23,-73.938225,40.706354,1,N,-73.930084,40.712148,1,30.21,1.0,0.5,0.13,0.0,0.3,32.14
2,2015-01-24 14:24:00,2015-01-24 15:27:00,3,2.51,-73.955894,40.78238,1,N,-73.960495,40.778472,2,15.71,1.0,0.5,0.4,0.0,0.3,17.91
1,2015-01-09 16:46:00,2015-01-09 18:24:00,1,13.87,-73.976417,40.705227,1,N,-73.976962,40.697165,1,39.03,0.0,0.5,1.84,0.0,0.3,41.67
2,2015-01-21 23:24:00,2015-01-22 00:15:00,4,1.85,-74.019185,40.715294,1,N,-74.00174,40.716101,1,14.57,1.0,0.5,1.15,0.0,0.3,17.52
2,2015-01-30 16:53:00,2015-01-30 18:17:00,6,13.94,-73.929072,40.75824,1,N,-73.944635,40.75449,2,40.51,0.0,0.5,7.67,0.0,0.3,48.98
2,2015-01-07 09:19:00,2015-01-07 09:30:00,2,11.38,-73.928709,40.701584,1,N,-73.936905,40.71092,2,32.24,0.0,0.5,0.63,5.0,0.3,38.67
2,2015-01-01 02:24:00,2015-01-01 04:14:00,5,8.76,-73.902946,40.776146,1,N,-73.918505,40.773856,1,21.94,1.0,0.5,0.45,0.0,0.3,24.19
1,2015-01-03 16:49:00,2015-01-03 18:47:00,5,9.34,-73.940754,40.773041,1,Y,-73.945123,40.784675,2,30.19,0.5,0.5,1.23,0.0,0.3,32.72
1,2015-01-26 15:39:00,2015-01-26 16:00:00,3,15.97,-73.902276,40.761371,1,Y,-73.889601,40.741929,1,40.79,0.0,0.5,4.99,0.0,0.3,46.58
2,2015-01-22 13:10:00,2015-01-22 14:25:00,1,13.16,-74.003949,40.78857,1,Y,-74.010526,40.807611,2,34.54,0.0,0.5,4.06,5.0,0.3,44.4
1,2015-01-12 09:12:00,2015-01-12 09:28:00,5,14.02,-73.958753,40.796944,1,N,-73.954045,40.802721,1,35.75,0.5,0.5,5.64,0.0,0.3,42.69
1,2015-01-22 14:04:00,2015-01-22 15:24:00,3,19.87,-73.949655,40.776426,1,N,-73.944057,40.790836,2,57.25,1.0,0.5,4.37,0.0,0.3,63.42
2,2015-01-26 11:26:00,2015-01-26 12:22:00,5,4.52,-74.004288,40.769622,1,N,-73.988164,40.784191,1,15.71,0.5,0.5,1.95,5.0,0.3,23.96
1,2015-01-13 09:49:00,2015-01-13 10:54:00,2,9.98,-73.964505,40.794097,1,N,-73.977313,40.792807,3,29.59,0.5,0.5,4.8,0.0,0.3,35.69
2,2015-01-07 01:43:00,2015-01-07 02:40:00,6,17.12,-73.920396,40.704927,1,N,-73.921577,40.70604,6,48.29,0.5,0.5,3.49,0.0,0.3,53.08
1,2015-01-05 20:03:00,2015-01-05 21:45:00,1,17.33,-73.941904,40.796786,1,N,-73.937595,40.798312,1,47.81,0.0,0.5,2.65,0.0,0.3,51.26
1,2015-01-07 07:50:00,2015-01-07 08:12:00,4,1.8,-73.981122,40.758713,1,N,-73.989463,40.757528,3,12.8,0.5,0.5,2.48,0.0,0.3,16.58
1,2015-01-19 08:47:00,2015-01-19 09:27:00,6,17.24,-73.949233,40.744991,1,N,-73.947697,40.743171,1,52.66,0.0,0.5,2.54,0.0,0.3,56.0
1,2015-01-06 00:03:00,2015-01-06 02:02:00,4,15.34,-73.900344,40.777241,1,N,-73.890508,40.772372,1,47.91,0.0,0.5,8.7,0.0,0.3,57.41
2,2015-01-26 03:39:00,2015-01-26 04:34:00,3,17.49,-73.936243,40.700158,1,N,-73.936355,40.696955,1,44.04,0.0,0.5,6.41,0.0,0.3,51.25
2,2015-01-15 20:44:00,2015-01-15 22:33:00,6,11.96,-73.954849,40.726006,1,N,-73.93899,40.731455,2,32.51,1.0,0.5,5.93,0.0,0.3,40.24
2,2015-01-26 02:23:00,2015-01-26 04:04:00,6,13.87,-73.995547,40.77429,6,N,-73.998076,40.775097,1,42.26,0.0,0.5,1.86,0.0,0.3,44.92
1,2015-01-12 19:44:00,2015-01-12 20:52:00,5,2.16,-73.915209,40.770491,1,N,-73.898098,40.787776,2,11.9,0.5,0.5,0.22,0.0,0.3,13.42
2,2015-01-14 11:35:00,2015-01-14 12:40:00,2,18.8,-74.003795,40.746865,5,N,-74.01699,40.739509,1,48.86,0.0,0.5,2.74,10.0,0.3,62.4
2,2015-01-29 05:28:00,2015-01-29 05:49:00,3,6.11,-73.948458,40.791594,1,N,-73.955685,40.781682,3,17.14,1.0,0.5,1.57,5.0,0.3,25.51
1,2015-01-19 11:54:00,2015-01-19 13:23:00,4,10.01,-73.940637,40.710779,1,N,-73.921891,40.694576,1,32.0,0.0,0.5,3.69,0.0,0.3,36.49
2,2015-01-28 13:03:00,2015-01-28 14:00:00,3,11.92,-73.963509,40.787812,1,N,-73.950874,40.799914,2,36.55,0.0,0.5,7.09,10.0,0.3,54.44
1,2015-01-11 16:20:00,2015-01-11 16:39:00,5,1.81,-73.971326,40.767955,1,N,-73.952709,40.775309,2,10.46,0.0,0.5,0.17,0.0,0.3,11.43
1,2015-01-05 10:40:00,2015-01-05 12:16:00,2,6.09,-73.97282,40.738776,1,N,-73.985907,40.732557,1,17.92,0.0,0.5,2.75,5.0,0.3,26.47
1,2015-01-31 16:16:00,2015-01-31 17:23:00,3,16.05,-74.003453,40.777598,1,N,-73.999397,40.783816,1,45.51,1.0,0.5,0.6,0.0,0.3,47.91
1,2015-01-01 02:46:00,2015-01-01 03:16:00,6,16.55,-73.960349,40.775281,1,N,-73.954739,40.79038,1,50.18,1.0,0.5,9.97,0.0,0.3,61.95
1,2015-01-30 13:07:00,2015-01-30 14:53:00,4,0.79,-73.905001,40.709771,1,N,-73.891064,40.690587,1,3.59,0.0,0.5,0.62,0.0,0.3,5.01
1,2015-01-19 21:46:00,2015-01-19 23:36:00,3,8.48,-73.993421,40.70348,1,N,-73.977937,40.697806,1,24.09,0.0,0.5,2.63,0.0,0.3,27.52
2,2015-01-17 01:55:00,2015-01-17 02:36:00,3,8.45,-73.908735,40.758859,2,N,-73.924251,40.756489,1,27.64,1.0,0.5,2.18,10.0,0.3,41.62
1,2015-01-02 02:18:00,2015-01-02 02:28:00,6,18.66,-74.019016,40.789882,1,N,-74.037997,40.772426,1,56.25,0.0,0.5,6.14,0.0,0.3,63.19
1,2015-01-23 15:30:00,2015-01-23 16:48:00,5,8.28,-73.948727,40.71484,4,N,-73.952941,40.722303,1,29.74,0.0,0.5,1.84,0.0,0.3,32.38
2,2015-01-01 11:41:00,2015-01-01 12:25:00,3,6.22,-73.925116,40.70119,1,N,-73.928488,40.69957,1,15.6,0.0,0.5,2.45,0.0,0.3,18.85
2,2015-01-12 04:12:00,2015-01-12 05:47:00,4,4.69,-73.916374,40.767406,1,N,-73.906666,40.781268,1,18.09,0.0,0.5,0.94,5.0,0.3,24.83
1,2015-01-04 16:23:00,2015-01-04 16:48:00,1,18.88,-73.935909,40.772667,1,N,-73.929616,40.769654,1,55.52,0.5,0.5,5.67,10.0,0.3,72.49
1,2015-01-09 06:13:00,2015-01-09 06:45:00,6,8.81,-73.966241,40.712078,1,N,-73.965579,40.712268,1,24.9,0.0,0.5,0.62,0.0,0.3,26.32
2,2015-01-02 11:36:00,2015-01-02 12:44:00,6,19.18,-73.989828,40.717357,1,N,-73.990153,40.698142,1,56.49,0.0,0.5,10.15,0.0,0.3,67.44
1,2015-01-22 20:00:00,2015-01-22 20:41:00,3,3.82,-74.004738,40.739856,1,N,-73.986829,40.724911,4,12.09,0.0,0.5,1.87,0.0,0.3,14.76
2,2015-01-10 19:51:00,2015-01-10 20:21:00,3,9.32,-74.000373,40.743585,1,N,-74.006712,40.76217,1,23.46,0.0,0.5,1.67,0.0,0.3,25.93
2,2015-01-24 01:19:00,2015-01-24 03:14:00,4,15.4,-73.961967,40.715783,1,N,-73.951854,40.707063,1,43.44,0.0,0.5,1.35,0.0,0.3,45.59
1,2015-01-07 15:06:00,2015-01-07 15:37:00,4,6.24,-74.015618,40.762029,1,N,-74.026145,40.767122,1,16.46,1.0,0.5,2.31,0.0,0.3,20.57
2,2015-01-16 10:31:00,2015-01-16 11:20:00,3,11.88,-73.95589,40.784193,1,N,-73.949225,40.776544,1,30.31,0.5,0.5,4.75,0.0,0.3,36.36
2,2015-01-13 01:35:00,2015-01-13 03:13:00,2,2.96,-74.018996,40.708267,5,N,-74.036544,40.70929,1,9.25,0.0,0.5,1.7,0.0,0.3,11.75
2,2015-01-08 22:36:00,2015-01-08 22:59:00,6,9.36,-73.947045,40.710476,1,Y,-73.939236,40.707196,1,25.78,0.0,0.5,1.81,5.0,0.3,33.39
2,2015-01-13 11:46:00,2015-01-13 13:44:00,5,2.69,-74.019477,40.792465,1,N,-74.001942,40.809031,1,7.68,0.0,0.5,0.01,0.0,0.3,8.49
2,2015-01-25 14:03:00,2015-01-25 15:03:00,4,3.91,-73.997834,40.739548,1,N,-73.994691,40.722552,2,18.25,0.0,0.5,3.33,0.0,0.3,22.38
2,2015-01-20 17:50:00,2015-01-20 18:42:00,2,12.76,-73.944786,40.7638,1,N,-73.929887,40.752426,1,37.44,0.0,0.5,3.85,5.0,0.3,47.09
2,2015-01-17 12:18:00,2015-01-17 13:06:00,3,12.5,-73.956751,40.70382,1,N,-73.970184,40.688759,5,39.52,0.0,0.5,1.8,0.0,0.3,42.12
1,2015-01-31 05:49:00,2015-01-31 06:45:00,4,8.09,-74.009439,40.789353,1,N,-73.992269,40.781492,2,23.36,0.5,0.5,4.35,0.0,0.3,29.01
2,2015-01-20 00:15:00,2015-01-20 01:21:00,2,11.51,-73.921109,40.700532,1,N,-73.916741,40.714659,1,32.18,0.0,0.5,2.9,0.0,0.3,35.88
1,2015-01-25 16:20:00,2015-01-25 16:33:00,1,1.8,-73.931646,40.757134,1,N,-73.944917,40.764888,1,5.67,0.0,0.5,0.42,0.0,0.3,6.89
2,2015-01-09 23:15:00,2015-01-10 00:33:00,2,14.08,-73.953589,40.701139,1,N,-73.947896,40.708331,1,38.97,0.0,0.5,0.75,10.0,0.3,50.52
1,2015-01-13 16:39:00,2015-01-13 16:56:00,1,1.3,-73.952462,40.704732,1,N,-73.951177,40.700825,1,5.77,0.0,0.5,0.88,5.0,0.3,12.45
2,2015-01-17 18:32:00,2015-01-17 18:37:00,3,2.52,-73.989585,40.707425,1,N,-73.974723,40.706824,1,14.44,0.0,0.5,1.1,0.0,0.3,16.34
2,2015-01-06 06:47:00,2015-01-06 08:02:00,2,7.6,-73.978212,40.771021,1,N,-73.964368,40.78045,1,27.32,0.0,0.5,1.73,10.0,0.3,39.85
2,2015-01-02 15:43:00,2015-01-02 15:56:00,2,11.64,-74.016398,40.739723,1,N,-74.002807,40.75961,1,38.63,0.0,0.5,7.28,0.0,0.3,46.71
2,2015-01-14 22:34:00,2015-01-14 23:17:00,6,14.97,-73.906692,40.781181,1,N,-73.925473,40.766454,2,44.78,0.5,0.5,3.79,0.0,0.3,49.87
2,2015-01-24 06:33:00,2015-01-24 07:25:00,5,18.7,-73.957209,40.704512,1,N,-73.964035,40.690041,1,53.81,1.0,0.5,2.43,0.0,0.3,58.04
1,2015-01-28 17:20:00,2015-01-28 18:18:00,3,2.84,-73.947831,40.787382,1,N,-73.936968,40.78829,1,11.6,0.0,0.5,0.44,0.0,0.3,12.84
2,2015-01-24 16:44:00,2015-01-24 17:53:00,3,5.68,-73.968064,40.749308,1,N,-73.965563,40.745393,1,21.24,0.0,0.5,1.06,0.0,0.3,23.1
2,2015-01-30 16:38:00,2015-01-30 17:27:00,4,14.52,-73.904692,40.7893,1,N,-73.897107,40.79647,1,42.16,0.0,0.5,6.71,0.0,0.3,49.67
2,2015-01-16 17:39:00,2015-01-16 18:43:00,3,1.11,-73.955929,40.759595,1,N,-73.97341,40.77296,2,4.48,0.0,0.5,0.57,5.0,0.3,10.85
2,2015-01-04 12:43:00,2015-01-04 14:02:00,1,6.71,-73.941267,40.721046,1,N,-73.947926,40.709805,1,19.17,0.0,0.5,2.05,0.0,0.3,22.02
2,2015-01-13 20:35:00,2015-01-13 20:46:00,3,15.53,-73.967387,40.703029,1,N,-73.950001,40.683372,1,45.04,0.0,0.5,1.51,0.0,0.3,47.35
2,2015-01-24 01:08:00,2015-01-24 02:14:00,4,6.56,-73.900987,40.722689,1,N,-73.888595,40.736177,1,26.25,0.5,0.5,5.04,0.0,0.3,32.59
1,2015-01-01 09:30:00,2015-01-01 09:49:00,6,9.79,-73.966848,40.759929,1,N,-73.955171,40.76325,2,33.8,1.0,0.5,0.43,0.0,0.3,36.03
2,2015-01-11 15:37:00,2015-01-11 16:05:00,3,15.9,-73.965829,40.724696,1,N,-73.95292,40.722753,1,46.1,0.0,0.5,4.13,0.0,0.3,51.03
2,2015-01-25 09:02:00,2015-01-25 09:09:00,6,1.59,-73.929104,40.722353,1,N,-73.944045,40.718932,1,11.94,0.5,0.5,1.23,0.0,0.3,14.47
2,2015-01-14 17:30:00,2015-01-14 18:34:00,4,10.92,-73.997336,40.72686,1,N,-74.008684,40.739148,2,35.63,0.0,0.5,7.05,0.0,0.3,43.48
1,2015-01-20 22:28:00,2015-01-20 22:47:00,3,3.98,-73.967841,40.733079,1,N,-73.975115,40.721864,1,17.61,0.5,0.5,0.79,0.0,0.3,19.7
2,2015-01-24 08:03:00,2015-01-24 09:47:00,6,19.94,-73.942639,40.727787,1,N,-73.925247,40.741424,1,58.77,0.0,0.5,5.49,0.0,0.3,65.06
1,2015-01-18 12:12:00,2015-01-18 13:02:00,5,9.17,-73.963926,40.757365,1,N,-73.980386,40.738421,2,29.62,0.0,0.5,2.02,0.0,0.3,32.44
1,2015-01-30 01:11:00,2015-01-30 01:37:00,1,5.66,-74.000232,40.735136,1,N,-74.016235,40.747336,1,17.66,0.0,0.5,2.56,0.0,0.3,21.02
1,2015-01-22 15:01:00,2015-01-22 15:10:00,2,18.87,-73.968553,40.718234,1,N,-73.960726,40.728865,1,54.74,0.5,0.5,4.23,0.0,0.3,60.27
1,2015-01-28 20:05:00,2015-01-28 20:11:00,3,14.03,-73.936567,40.734385,1,N,-73.926471,40.748941,1,43.92,1.0,0.5,0.99,0.0,0.3,46.71
2,2015-01-31 22:00:00,2015-01-31 23:34:00,2,16.79,-74.010611,40.778812,1,N,-73.997401,40.775582,1,43.61,0.0,0.5,4.41,0.0,0.3,48.82
1,2015-01-14 20:31:00,2015-01-14 22:21:00,4,4.24,-73.950236,40.778079,1,N,-73.942423,40.774456,2,11.1,0.0,0.5,0.03,0.0,0.3,11.93
2,2015-01-23 06:00:00,2015-01-23 07:15:00,2,18.29,-73.955815,40.78766,1,N,-73.935871,40.777076,2,48.39,0.0,0.5,0.08,0.0,0.3,49.27
1,2015-01-17 03:23:00,2015-01-17 03:50:00,2,6.23,-74.017292,40.768693,1,N,-74.025408,40.750864,1,21.18,0.0,0.5,2.97,0.0,0.3,24.95
2,2015-01-17 09:06:00,2015-01-17 09:39:00,5,15.52,-73.912411,40.764139,1,N,-73.907768,40.759149,5,40.21,0.0,0.5,8.03,0.0,0.3,49.04
1,2015-01-16 19:33:00,2015-01-16 19:42:00,5,14.17,-73.921253,40.718887,1,N,-73.934668,40.704834,1,38.34,0.0,0.5,5.48,0.0,0.3,44.62
